ID	Symbol	Type
284611	EEIG2	protein-coding
113802	HENMT1	protein-coding
55119	PRPF38B	protein-coding
163479	FNDC7	protein-coding
6814	STXBP3	protein-coding
254268	AKNAD1	protein-coding
29899	GPSM2	protein-coding
23155	CLCC1	protein-coding
22911	WDR47	protein-coding
6884	TAF13	protein-coding
56900	TMEM167B	protein-coding
127003	CFAP276	protein-coding
57535	ELAPOR1	protein-coding
6301	SARS1	protein-coding
1952	CELSR2	protein-coding
84722	PSRC1	protein-coding
343263	MYBPHL	protein-coding
6272	SORT1	protein-coding
5686	PSMA5	protein-coding
284612	SYPL2	protein-coding
127002	ATXN7L2	protein-coding
284613	CYB561D1	protein-coding
57463	AMIGO1	protein-coding
83873	GPR61	protein-coding
2773	GNAI3	protein-coding
2780	GNAT2	protein-coding
271	AMPD2	protein-coding
2948	GSTM4	protein-coding
2946	GSTM2	protein-coding
2944	GSTM1	protein-coding
2949	GSTM5	protein-coding
2947	GSTM3	protein-coding
79574	EPS8L3	protein-coding
1435	CSF1	protein-coding
10768	AHCYL1	protein-coding
85369	STRIP1	protein-coding
257	ALX3	protein-coding
164153	UBL4B	protein-coding
388662	SLC6A17	protein-coding
3749	KCNC4	protein-coding
64783	RBM15	protein-coding
9122	SLC16A4	protein-coding
10542	LAMTOR5	protein-coding
84432	PROK1	protein-coding
3744	KCNA10	protein-coding
3737	KCNA2	protein-coding
3738	KCNA3	protein-coding
963	CD53	protein-coding
55791	LRIF1	protein-coding
128338	DRAM2	protein-coding
10390	CEPT1	protein-coding
79961	DENND2D	protein-coding
1117	CHI3L2	protein-coding
27159	CHIA	protein-coding
128344	PIFO	protein-coding
5016	OVGP1	protein-coding
79084	WDR77	protein-coding
515	ATP5PB	protein-coding
128346	C1orf162	protein-coding
57413	TMIGD3	protein-coding
140	ADORA3	protein-coding
5906	RAP1A	protein-coding
55924	INKA2	protein-coding
11218	DDX20	protein-coding
3752	KCND3	protein-coding
55917	CTTNBP2NL	protein-coding
7482	WNT2B	protein-coding
54879	ST7L	protein-coding
829	CAPZA1	protein-coding
4343	MOV10	protein-coding
389	RHOC	protein-coding
333926	PPM1J	protein-coding
284467	TAFA3	protein-coding
6566	SLC16A1	protein-coding
9860	LRIG2	protein-coding
260425	MAGI3	protein-coding
10745	PHTF1	protein-coding
54665	RSBN1	protein-coding
26191	PTPN22	protein-coding
440603	BCL2L15	protein-coding
10717	AP4B1	protein-coding
64858	DCLRE1B	protein-coding
204851	HIPK1	protein-coding
56944	OLFML3	protein-coding
148281	SYT6	protein-coding
51592	TRIM33	protein-coding
10286	BCAS2	protein-coding
163259	DENND2C	protein-coding
270	AMPD1	protein-coding
4893	NRAS	protein-coding
7812	CSDE1	protein-coding
80143	SIKE1	protein-coding
6847	SYCP1	protein-coding
7252	TSHB	protein-coding
10100	TSPAN2	protein-coding
4803	NGF	protein-coding
81839	VANGL1	protein-coding
845	CASQ2	protein-coding
4808	NHLH2	protein-coding
55356	SLC22A15	protein-coding
126868	MAB21L3	protein-coding
476	ATP1A1	protein-coding
965	CD58	protein-coding
3321	IGSF3	protein-coding
914	CD2	protein-coding
5738	PTGFRN	protein-coding
9398	CD101	protein-coding
8458	TTF2	protein-coding
80263	TRIM45	protein-coding
79679	VTCN1	protein-coding
10905	MAN1A2	protein-coding
54855	TENT5C	protein-coding
54834	GDAP2	protein-coding
10885	WDR3	protein-coding
200162	SPAG17	protein-coding
6913	TBX15	protein-coding
10352	WARS2	protein-coding
51179	HAO2	protein-coding
3284	HSD3B2	protein-coding
3283	HSD3B1	protein-coding
90874	ZNF697	protein-coding
26227	PHGDH	protein-coding
3158	HMGCS2	protein-coding
83998	REG4	protein-coding
11085	ADAM30	protein-coding
4853	NOTCH2	protein-coding
9554	SEC22B	protein-coding
728841	NBPF8	protein-coding
101929796	NOTCH2NLR	protein-coding
101060684	NBPF26	protein-coding
653505	PPIAL4A	protein-coding
653820	FAM72B	protein-coding
653464	SRGAP2C	protein-coding
107985194	LINC02798	protein-coding
440686	H3-7	protein-coding
554282	FAM72C	protein-coding
105371206	LOC105371206	protein-coding
730262	PPIAL4E	protein-coding
284565	NBPF15	protein-coding
728945	PPIAL4F	protein-coding
105371216	LOC105371216	protein-coding
647135	SRGAP2B	protein-coding
728833	FAM72D	protein-coding
101929805	LOC101929805	protein-coding
645142	PPIAL4D	protein-coding
100288142	NBPF20	protein-coding
653519	GPR89A	protein-coding
5174	PDZK1	protein-coding
11126	CD160	protein-coding
27246	RNF115	protein-coding
10623	POLR3C	protein-coding
200035	NUDT17	protein-coding
10401	PIAS3	protein-coding
148741	ANKRD35	protein-coding
8515	ITGA10	protein-coding
8799	PEX11B	protein-coding
9939	RBM8A	protein-coding
128077	LIX1L	protein-coding
84265	POLR3GL	protein-coding
284615	ANKRD34A	protein-coding
10628	TXNIP	protein-coding
148738	HJV	protein-coding
100132406	NBPF10	protein-coding
388677	NOTCH2NLA	protein-coding
105371242	PPIAL4H	protein-coding
149013	NBPF12	protein-coding
5565	PRKAB2	protein-coding
9557	CHD1L	protein-coding
2330	FMO5	protein-coding
607	BCL9	protein-coding
51205	ACP6	protein-coding
2702	GJA5	protein-coding
2703	GJA8	protein-coding
51463	GPR89B	protein-coding
200030	NBPF11	protein-coding
644591	PPIAL4G	protein-coding
25832	NBPF14	protein-coding
100996763	NOTCH2NLB	protein-coding
440672	NUDT4B	protein-coding
9659	PDE4DIP	protein-coding
400818	NBPF9	protein-coding
100996717	NOTCH2NLC	protein-coding
101060226	NBPF19	protein-coding
653598	PPIAL4C	protein-coding
2209	FCGR1A	protein-coding
440689	H2BC18	protein-coding
653604	H3C13	protein-coding
8370	H4C14	protein-coding
126961	H3C14	protein-coding
8337	H2AC18	protein-coding
723790	H2AC19	protein-coding
333932	H3C15	protein-coding
554313	H4C15	protein-coding
8349	H2BC21	protein-coding
8338	H2AC20	protein-coding
317772	H2AC21	protein-coding
51027	BOLA1	protein-coding
9900	SV2A	protein-coding
10262	SF3B4	protein-coding
10903	MTMR11	protein-coding
56957	OTUD7B	protein-coding
11311	VPS45	protein-coding
51177	PLEKHO1	protein-coding
81611	ANP32E	protein-coding
23632	CA14	protein-coding
51107	APH1A	protein-coding
79630	C1orf54	protein-coding
148523	CIART	protein-coding
54460	MRPS21	protein-coding
9129	PRPF3	protein-coding
23248	RPRD2	protein-coding
80222	TARS2	protein-coding
1893	ECM1	protein-coding
54507	ADAMTSL4	protein-coding
4170	MCL1	protein-coding
2029	ENSA	protein-coding
55204	GOLPH3L	protein-coding
84072	HORMAD1	protein-coding
1520	CTSS	protein-coding
1513	CTSK	protein-coding
405	ARNT	protein-coding
100996521	CTXND2	protein-coding
9869	SETDB1	protein-coding
29956	CERS2	protein-coding
8416	ANXA9	protein-coding
55793	MINDY1	protein-coding
58497	PRUNE1	protein-coding
149428	BNIPL	protein-coding
54964	C1orf56	protein-coding
56882	CDC42SE1	protein-coding
10962	MLLT11	protein-coding
126626	GABPB2	protein-coding
10500	SEMA6C	protein-coding
388695	LYSMD1	protein-coding
100534012	TNFAIP8L2-SCNM1	protein-coding
79626	TNFAIP8L2	protein-coding
79005	SCNM1	protein-coding
29765	TMOD4	protein-coding
6944	VPS72	protein-coding
8394	PIP5K1A	protein-coding
5710	PSMD4	protein-coding
57592	ZNF687	protein-coding
5298	PI4KB	protein-coding
5993	RFX5	protein-coding
8991	SELENBP1	protein-coding
5692	PSMB4	protein-coding
23126	POGZ	protein-coding
57530	CGN	protein-coding
7286	TUFT1	protein-coding
81609	SNX27	protein-coding
11189	CELF3	protein-coding
284485	RIIAD1	protein-coding
65005	MRPL9	protein-coding
51686	OAZ3	protein-coding
11022	TDRKH	protein-coding
339398	LINGO4	protein-coding
6097	RORC	protein-coding
100191040	C2CD4D	protein-coding
284486	THEM5	protein-coding
117145	THEM4	protein-coding
6281	S100A10	protein-coding
6282	S100A11	protein-coding
126637	TCHHL1	protein-coding
7062	TCHH	protein-coding
126638	RPTN	protein-coding
388697	HRNR	protein-coding
2312	FLG	protein-coding
388698	FLG2	protein-coding
49860	CRNN	protein-coding
254910	LCE5A	protein-coding
54544	CRCT1	protein-coding
353145	LCE3E	protein-coding
84648	LCE3D	protein-coding
353144	LCE3C	protein-coding
353143	LCE3B	protein-coding
353142	LCE3A	protein-coding
353141	LCE2D	protein-coding
353140	LCE2C	protein-coding
26239	LCE2B	protein-coding
353139	LCE2A	protein-coding
199834	LCE4A	protein-coding
100129271	C1orf68	protein-coding
448834	KPRP	protein-coding
353137	LCE1F	protein-coding
353135	LCE1E	protein-coding
353134	LCE1D	protein-coding
353133	LCE1C	protein-coding
353132	LCE1B	protein-coding
353131	LCE1A	protein-coding
448835	LCE6A	protein-coding
4184	SMCP	protein-coding
3713	IVL	protein-coding
163778	SPRR4	protein-coding
6698	SPRR1A	protein-coding
6707	SPRR3	protein-coding
6699	SPRR1B	protein-coding
6703	SPRR2D	protein-coding
6700	SPRR2A	protein-coding
6701	SPRR2B	protein-coding
6704	SPRR2E	protein-coding
6705	SPRR2F	protein-coding
6706	SPRR2G	protein-coding
149018	LELP1	protein-coding
574414	PRR9	protein-coding
4014	LORICRIN	protein-coding
114771	PGLYRP3	protein-coding
57115	PGLYRP4	protein-coding
6280	S100A9	protein-coding
6283	S100A12	protein-coding
6279	S100A8	protein-coding
338324	S100A7A	protein-coding
6278	S100A7	protein-coding
6277	S100A6	protein-coding
6276	S100A5	protein-coding
6275	S100A4	protein-coding
6274	S100A3	protein-coding
6273	S100A2	protein-coding
140576	S100A16	protein-coding
57402	S100A14	protein-coding
6284	S100A13	protein-coding
6271	S100A1	protein-coding
26097	CHTOP	protein-coding
23557	SNAPIN	protein-coding
3608	ILF2	protein-coding
4881	NPR1	protein-coding
65123	INTS3	protein-coding
11000	SLC27A3	protein-coding
57459	GATAD2B	protein-coding
9909	DENND4B	protein-coding
200186	CRTC2	protein-coding
27173	SLC39A1	protein-coding
148327	CREB3L4	protein-coding
10899	JTB	protein-coding
5872	RAB13	protein-coding
6232	RPS27	protein-coding
91181	NUP210L	protein-coding
7170	TPM3	protein-coding
388701	CFAP141	protein-coding
25912	C1orf43	protein-coding
9898	UBAP2L	protein-coding
10456	HAX1	protein-coding
89872	AQP10	protein-coding
57198	ATP8B2	protein-coding
3570	IL6R	protein-coding
126669	SHE	protein-coding
126668	TDRD10	protein-coding
55585	UBE2Q1	protein-coding
1141	CHRNB2	protein-coding
103	ADAR	protein-coding
3782	KCNN3	protein-coding
10654	PMVK	protein-coding
57326	PBXIP1	protein-coding
90780	PYGO2	protein-coding
6464	SHC1	protein-coding
1163	CKS1B	protein-coding
80308	FLAD1	protein-coding
55891	LENEP	protein-coding
51043	ZBTB7B	protein-coding
127579	DCST2	protein-coding
149095	DCST1	protein-coding
8751	ADAM15	protein-coding
1945	EFNA4	protein-coding
1944	EFNA3	protein-coding
1942	EFNA1	protein-coding
55974	SLC50A1	protein-coding
54344	DPM3	protein-coding
200185	KRTCAP2	protein-coding
80128	TRIM46	protein-coding
4582	MUC1	protein-coding
7059	THBS3	protein-coding
4580	MTX1	protein-coding
2629	GBA1	protein-coding
10712	ENTREP3	protein-coding
10067	SCAMP3	protein-coding
1196	CLK2	protein-coding
57657	HCN3	protein-coding
5313	PKLR	protein-coding
2224	FDPS	protein-coding
23623	RUSC1	protein-coding
55870	ASH1L	protein-coding
55154	MSTO1	protein-coding
55249	YY1AP1	protein-coding
7818	DAP3	protein-coding
54856	GON4L	protein-coding
23208	SYT11	protein-coding
6016	RIT1	protein-coding
22889	KHDC4	protein-coding
339403	RXFP4	protein-coding
9181	ARHGEF2	protein-coding
6746	SSR2	protein-coding
56893	UBQLN4	protein-coding
28956	LAMTOR2	protein-coding
57111	RAB25	protein-coding
92312	MEX3A	protein-coding
4000	LMNA	protein-coding
64218	SEMA4A	protein-coding
9673	SLC25A44	protein-coding
100527963	PMF1-BGLAP	protein-coding
11243	PMF1	protein-coding
632	BGLAP	protein-coding
79957	PAQR6	protein-coding
23381	SMG5	protein-coding
84283	TMEM79	protein-coding
112770	GLMP	protein-coding
391104	VHLL	protein-coding
7203	CCT3	protein-coding
128229	TSACC	protein-coding
57127	RHBG	protein-coding
4209	MEF2D	protein-coding
128239	IQGAP3	protein-coding
164118	TTC24	protein-coding
128240	NAXE	protein-coding
54865	GPATCH4	protein-coding
60484	HAPLN2	protein-coding
63827	BCAN	protein-coding
10763	NES	protein-coding
1382	CRABP2	protein-coding
81875	ISG20L2	protein-coding
51093	METTL25B	protein-coding
79590	MRPL24	protein-coding
3068	HDGF	protein-coding
5546	PRCC	protein-coding
9047	SH2D2A	protein-coding
4914	NTRK1	protein-coding
3645	INSRR	protein-coding
375033	PEAR1	protein-coding
149499	LRRC71	protein-coding
9826	ARHGEF11	protein-coding
440695	ETV3L	protein-coding
2117	ETV3	protein-coding
83416	FCRL5	protein-coding
83417	FCRL4	protein-coding
115352	FCRL3	protein-coding
79368	FCRL2	protein-coding
115350	FCRL1	protein-coding
922	CD5L	protein-coding
55243	KIRREL1	protein-coding
912	CD1D	protein-coding
909	CD1A	protein-coding
910	CD1B	protein-coding
911	CD1C	protein-coding
913	CD1E	protein-coding
128360	OR10T2	protein-coding
391107	OR10K2	protein-coding
391109	OR10K1	protein-coding
343406	OR10R2	protein-coding
391112	OR6Y1	protein-coding
128366	OR6P1	protein-coding
128367	OR10X1	protein-coding
128368	OR10Z1	protein-coding
6708	SPTA1	protein-coding
81448	OR6K2	protein-coding
391114	OR6K3	protein-coding
128372	OR6N1	protein-coding
128371	OR6K6	protein-coding
81442	OR6N2	protein-coding
4332	MNDA	protein-coding
149628	PYHIN1	protein-coding
3428	IFI16	protein-coding
107181291	PYDC5	protein-coding
9447	AIM2	protein-coding
57863	CADM3	protein-coding
2532	ACKR1	protein-coding
2205	FCER1A	protein-coding
26476	OR10J1	protein-coding
391121	OR10J4	protein-coding
127385	OR10J5	protein-coding
325	APCS	protein-coding
1401	CRP	protein-coding
54935	DUSP23	protein-coding
343413	FCRL6	protein-coding
56833	SLAMF8	protein-coding
391123	VSIG8	protein-coding
25790	CFAP45	protein-coding
8407	TAGLN2	protein-coding
57549	IGSF9	protein-coding
89886	SLAMF9	protein-coding
93183	PIGM	protein-coding
3766	KCNJ10	protein-coding
3765	KCNJ9	protein-coding
93185	IGSF8	protein-coding
477	ATP1A2	protein-coding
480	ATP1A4	protein-coding
844	CASQ1	protein-coding
8682	PEA15	protein-coding
50717	DCAF8	protein-coding
5824	PEX19	protein-coding
1314	COPA	protein-coding
23385	NCSTN	protein-coding
4807	NHLH1	protein-coding
57216	VANGL2	protein-coding
114836	SLAMF6	protein-coding
8832	CD84	protein-coding
6504	SLAMF1	protein-coding
962	CD48	protein-coding
57823	SLAMF7	protein-coding
4063	LY9	protein-coding
51744	CD244	protein-coding
55600	ITLN1	protein-coding
142683	ITLN2	protein-coding
50848	F11R	protein-coding
100131187	TSTD1	protein-coding
7391	USF1	protein-coding
257106	ARHGAP30	protein-coding
81607	NECTIN4	protein-coding
126823	KLHDC9	protein-coding
5202	PFDN2	protein-coding
4817	NIT1	protein-coding
9191	DEDD	protein-coding
51506	UFC1	protein-coding
27005	USP21	protein-coding
5498	PPOX	protein-coding
8703	B4GALT3	protein-coding
9507	ADAMTS4	protein-coding
4720	NDUFS2	protein-coding
2207	FCER1G	protein-coding
336	APOA2	protein-coding
84134	TOMM40L	protein-coding
9970	NR1I3	protein-coding
654790	PCP4L1	protein-coding
4359	MPZ	protein-coding
6391	SDHC	protein-coding
257177	CFAP126	protein-coding
2212	FCGR2A	protein-coding
3310	HSPA6	protein-coding
2214	FCGR3A	protein-coding
9103	FCGR2C	protein-coding
2215	FCGR3B	protein-coding
2213	FCGR2B	protein-coding
84824	FCRLA	protein-coding
127943	FCRLB	protein-coding
11266	DUSP12	protein-coding
22926	ATF6	protein-coding
25903	OLFML2B	protein-coding
9722	NOS1AP	protein-coding
284680	SPATA46	protein-coding
400793	C1orf226	protein-coding
117157	SH2D1B	protein-coding
127933	UHMK1	protein-coding
6675	UAP1	protein-coding
4921	DDR2	protein-coding
51478	HSD17B7	protein-coding
339512	CCDC190	protein-coding
5999	RGS4	protein-coding
8490	RGS5	protein-coding
83540	NUF2	protein-coding
5087	PBX1	protein-coding
4009	LMX1A	protein-coding
6258	RXRG	protein-coding
440699	LRRC52	protein-coding
4259	MGST3	protein-coding
223	ALDH9A1	protein-coding
54499	TMCO1	protein-coding
7371	UCK2	protein-coding
149297	FAM78B	protein-coding
57645	POGK	protein-coding
117143	TADA1	protein-coding
387597	ILDR2	protein-coding
84944	MAEL	protein-coding
10223	GPA33	protein-coding
92235	STYXL2	protein-coding
5451	POU2F1	protein-coding
919	CD247	protein-coding
8804	CREG1	protein-coding
92241	RCSD1	protein-coding
9019	MPZL1	protein-coding
55811	ADCY10	protein-coding
25874	MPC2	protein-coding
55827	DCAF6	protein-coding
23432	GPR161	protein-coding
261726	TIPRL	protein-coding
375035	SFT2D2	protein-coding
9095	TBX19	protein-coding
6846	XCL2	protein-coding
6375	XCL1	protein-coding
1805	DPT	protein-coding
481	ATP1B1	protein-coding
29922	NME7	protein-coding
8548	BLZF1	protein-coding
57821	CCDC181	protein-coding
10560	SLC19A2	protein-coding
2153	F5	protein-coding
6403	SELP	protein-coding
6402	SELL	protein-coding
6401	SELE	protein-coding
92342	METTL18	protein-coding
55732	C1orf112	protein-coding
57147	SCYL3	protein-coding
22920	KIFAP3	protein-coding
149281	NTMT2	protein-coding
92344	GORAB	protein-coding
5396	PRRX1	protein-coding
80133	MROH9	protein-coding
2328	FMO3	protein-coding
2327	FMO2	protein-coding
2326	FMO1	protein-coding
2329	FMO4	protein-coding
23215	PRRC2C	protein-coding
110806290	MYOCOS	protein-coding
4653	MYOC	protein-coding
8674	VAMP4	protein-coding
51603	METTL13	protein-coding
26052	DNM3	protein-coding
92346	C1orf105	protein-coding
5279	PIGC	protein-coding
51430	SUCO	protein-coding
356	FASLG	protein-coding
8995	TNFSF18	protein-coding
7292	TNFSF4	protein-coding
9588	PRDX6	protein-coding
284525	SLC9C2	protein-coding
730159	TEX50	protein-coding
339416	ANKRD45	protein-coding
27252	KLHL20	protein-coding
91687	CENPL	protein-coding
55157	DARS2	protein-coding
84614	ZBTB37	protein-coding
462	SERPINC1	protein-coding
149041	RC3H1	protein-coding
9910	RABGAP1L	protein-coding
9293	GPR52	protein-coding
27101	CACYBP	protein-coding
63931	MRPS14	protein-coding
63923	TNN	protein-coding
9674	KIAA0040	protein-coding
7143	TNR	protein-coding
64326	COP1	protein-coding
60676	PAPPA2	protein-coding
460	ASTN1	protein-coding
57795	BRINP2	protein-coding
111240474	CRYZL2P-SEC16B	protein-coding
89866	SEC16B	protein-coding
9462	RASAL2	protein-coding
84066	TEX35	protein-coding
55103	RALGPS2	protein-coding
9068	ANGPTL1	protein-coding
9917	FAM20B	protein-coding
64222	TOR3A	protein-coding
27	ABL2	protein-coding
6646	SOAT1	protein-coding
126859	AXDND1	protein-coding
7827	NPHS2	protein-coding
163589	TDRD5	protein-coding
148753	FAM163A	protein-coding
163590	TOR1AIP2	protein-coding
26092	TOR1AIP1	protein-coding
9857	CEP350	protein-coding
5768	QSOX1	protein-coding
89884	LHX4	protein-coding
84320	ACBD6	protein-coding
9213	XPR1	protein-coding
57710	KIAA1614	protein-coding
10228	STX6	protein-coding
3140	MR1	protein-coding
51278	IER5	protein-coding
777	CACNA1E	protein-coding
127665	ZNF648	protein-coding
2752	GLUL	protein-coding
127670	TEDDM1	protein-coding
353299	RGSL1	protein-coding
6041	RNASEL	protein-coding
6004	RGS16	protein-coding
85397	RGS8	protein-coding
80896	NPL	protein-coding
1660	DHX9	protein-coding
81626	SHCBP1L	protein-coding
3915	LAMC1	protein-coding
3918	LAMC2	protein-coding
23057	NMNAT2	protein-coding
9887	SMG7	protein-coding
4688	NCF2	protein-coding
10092	ARPC5	protein-coding
23179	RGL1	protein-coding
403314	APOBEC4	protein-coding
23127	COLGALT2	protein-coding
116461	TSEN15	protein-coding
81563	C1orf21	protein-coding
80267	EDEM3	protein-coding
116496	NIBAN1	protein-coding
6045	RNF2	protein-coding
81627	TRMT1L	protein-coding
54823	SWT1	protein-coding
10625	IVNS1ABP	protein-coding
83872	HMCN1	protein-coding
10216	PRG4	protein-coding
7175	TPR	protein-coding
54953	ODR4	protein-coding
5132	PDC	protein-coding
5743	PTGS2	protein-coding
5321	PLA2G4A	protein-coding
339479	BRINP3	protein-coding
64407	RGS18	protein-coding
431704	RGS21	protein-coding
5996	RGS1	protein-coding
6003	RGS13	protein-coding
5997	RGS2	protein-coding
51377	UCHL5	protein-coding
6738	RO60	protein-coding
51022	GLRX2	protein-coding
79577	CDC73	protein-coding
8707	B3GALT2	protein-coding
343450	KCNT2	protein-coding
3075	CFH	protein-coding
10878	CFHR3	protein-coding
3078	CFHR1	protein-coding
10877	CFHR4	protein-coding
3080	CFHR2	protein-coding
81494	CFHR5	protein-coding
2165	F13B	protein-coding
259266	ASPM	protein-coding
360023	ZBTB41	protein-coding
23418	CRB1	protein-coding
163486	DENND1B	protein-coding
388722	C1orf53	protein-coding
56956	LHX9	protein-coding
